store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types,governorate_group
osm_node_7059635589,Al Maha Mart,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",22.5832512,59.0887765,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7218609486,Small convenient store,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",21.9562386,59.6489466,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7218610186,Groceries store,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",21.9595602,59.6372926,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7235248788,Sale of food stuff small tent shop,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",21.0607907,58.8413121,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7235255795,Groceries,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",18.1111329,55.8174399,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7236218085,Groceries,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.4417971,55.2685382,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7235256292,Small store,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.2052579,55.2320858,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7236218088,Hadbeen commercial market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1980071,55.2181283,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7236218094,Good source commercial market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1215822,55.0428836,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7274611491,awqad,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",16.9972718,54.0308558,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7540131573,Sharjah Coop,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.3471599,56.3085667,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,Mo-Su 07:00-24:00,,0,,Active,,Balance
osm_node_7540170977,Sharjah Coop,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.6136098,56.2755039,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,Mo-Su 07:00-24:00,,0,,Active,,Balance
osm_node_7540244261,Sharjah Coop,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.2887321,56.2486903,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,Mo-Su 07:00-24:00,,0,,Active,,Balance
osm_node_7540473951,Sharjah Coop,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.3922058,56.3515615,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,24/7,,0,,Active,,Balance
osm_node_7783909622,Nashat supermarket,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.108674,56.347982,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7783914574,Al haq grocery and spices mill,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1177118,56.3468011,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7783924567,Hussain supermarket,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1175839,56.3466814,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7783925688,Super pack,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1172223,56.3549085,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_7836857880,Plaza Supermarket,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1213424,56.351556,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8071089950,Madrid Foodstuff Trading,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.848891,56.0279889,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099934418,Rafeeq Grocery,مضب,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1352769,56.3257886,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099934419,Sun Supermarket,مضب,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1334936,56.3264565,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099943217,AHLA ZAHRA,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1270669,56.3548012,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099943218,Sadeek Grocery,شارع فهيم,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1257773,56.3377784,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099943219,Khadeeja Mahmoud,شارع فهيم,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1273317,56.3363865,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8099943317,Al Jahra Supermarket,16 buildings,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1233552,56.3307555,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8104006418,Al Shibil Supermarket,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1277115,56.3427422,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8105994417,Manar,الفصيل,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1473135,56.3417612,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8105994418,Reeman Grocery,شارع اللؤلؤة,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1488508,56.3500275,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,0561446277,,,0,,Active,,Balance
osm_node_8105994419,Rahima Grocery,الفصيل,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1413723,56.3489601,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8105994517,Manar Branch 1,شارع اللؤلؤة,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1494765,56.3490369,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8108417131,Australian Automatic Doors Co.,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.194804,55.756881,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,"Mo-Th,Sa-Su 07:30-13:00,16:00-21:00",,0,,Active,,Balance
osm_node_8110518917,Hamida Grocery,شارع النهضة,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1149483,56.342475,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8110519017,Arafath Supermarket,شارع النهضة,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.1150801,56.3409273,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_8946115272,Sale of paints,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.8567968,57.3290107,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9364893544,Adam mart,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",22.374909,57.5108224,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9386448793,Redtag,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.3366098,56.7354838,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9386448794,Palm gardens,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.3360746,56.7354441,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9553310671,Barq Al Madina shopping centre,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",18.18484,55.2088712,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9593492444,Fresh Majan,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.747635,57.6460285,supermarket,0.0,0.0,,False,scraped,0.0,0,0,9493 0840,,,0,,Active,,Balance
osm_node_9594206328,Al Mardhuf rapid,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.7352619,57.6825356,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9605968517,Smile Hypermarket,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.1313179,56.8937079,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9689873684,market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.7918908,57.77522,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
osm_node_9689875221,little market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",25.8300834,57.6646144,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,,Balance
