store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types
ChIJrYm8WAC1ij4RoTYa83HPyOw,Al-Zool Grocery بقالة الزول,مسجد السلطان قابوس,Al Buraimi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2668787,55.7849368,supermarket,0.0,0.0,,False,scraped,5.0,5,0,,,,0,ChIJrYm8WAC1ij4RoTYa83HPyOw,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ2wJOUgC1ij4RY6K8yAAlELc,HILI TOP GROCERY,At Timar Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2646472,55.76758090000001,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJ2wJOUgC1ij4RY6K8yAAlELc,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJF8SZBAC1ij4R-5KOpKDUudk,Al Nadi Super Market,7Q8W+2JJ,Al Buraimi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2652768,55.7965159,supermarket,0.0,0.0,,False,scraped,4.0,2,0,,,,0,ChIJF8SZBAC1ij4R-5KOpKDUudk,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJcZc0VMi1ij4R_wmubDbsnnc,Al karwan Roastery محمصة الكروان - نوماد كافية,"7Q4Q+XQ2, Unnamed Road",Al Buraimi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.257389,55.7893843,supermarket,0.0,0.0,,False,scraped,3.9,11,0,,,,0,ChIJcZc0VMi1ij4R_wmubDbsnnc,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJp-ixevGzij4RnO-Y55YLXBU,Abu Yasir Stores,Qattara,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2565498,55.7501658,supermarket,0.0,0.0,,False,scraped,4.1,42,0,,,,0,ChIJp-ixevGzij4RnO-Y55YLXBU,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJafxxmwW0ij4R9MdGyLd1JkA,Golden Albanuc to cut cars Honda,7Q48+48J,Al Buraimi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2553452,55.76576720000001,supermarket,0.0,0.0,,False,scraped,3.0,34,0,,,,0,ChIJafxxmwW0ij4R9MdGyLd1JkA,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ74pa1DNKiz4Rp_pluqaet3E,Madeena Alwafa shopping center,Liwa,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4692243,56.6011213,supermarket,0.0,0.0,,False,scraped,4.0,356,0,,,,0,ChIJ74pa1DNKiz4Rp_pluqaet3E,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJGUHJjXVJiz4RKPoIrYIWvtA,AAA SERVICES TRADING LLC,"Port Roundabout, AAA Street",Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4401622,56.6062064,supermarket,0.0,0.0,,False,scraped,4.9,111,0,,,,0,ChIJGUHJjXVJiz4RKPoIrYIWvtA,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJS6xGn9pHiz4RjypmZTFQ61k,new AL MADINA market,Al Batinah North Governorate opposite Car Care Center 2nd Liwa Industrial Area Liwa,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5248798,56.5240473,supermarket,0.0,0.0,,False,scraped,4.1,25,0,,,,0,ChIJS6xGn9pHiz4RjypmZTFQ61k,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ9TgqZEo1iz4R3FZVusk0-60,HAIL HYPERMARKET,GGCR+H4C,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5214497,56.5402738,supermarket,0.0,0.0,,False,scraped,3.8,164,0,,,,0,ChIJ9TgqZEo1iz4R3FZVusk0-60,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJe1TNMAA3iz4R2lFsEQ0soHI,Cold Store Nour Al Qamar,Misyal,As sidr,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.3546085,56.51358599999999,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJe1TNMAA3iz4R2lFsEQ0soHI,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJkSZ-SQDL9D4RJJqyA_lwmUM,DEAL CENTER LIWA,"56.543674, 24.539794",لوى,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5397045,56.5437143,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJkSZ-SQDL9D4RJJqyA_lwmUM,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ_3DvsVE1iz4RtJ-_H6uYwaU,Farsan Liwa Shopping Centre Llc,GHC2+3X9,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5201551,56.55248109999999,supermarket,0.0,0.0,,False,scraped,4.1,357,0,,,,0,ChIJ_3DvsVE1iz4RtJ-_H6uYwaU,Active,"['supermarket', 'shopping_mall', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJbXPXjqU1iz4RWB9QkW-iRqY,FRESH MART LIWA,GHH5+4JW,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.527857,56.559071,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJbXPXjqU1iz4RWB9QkW-iRqY,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJt7MnIlNLiz4RtTEY0cyC96o,MAKKAH SHOPPING,GH87+G4J,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5163319,56.5627754,supermarket,0.0,0.0,,False,scraped,4.2,37,0,,,,0,ChIJt7MnIlNLiz4RtTEY0cyC96o,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJlUAlBxk1iz4RiJ6OZrjUZb8,Sama Liwa Shopping,1,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.52651629999999,56.560559,supermarket,0.0,0.0,,False,scraped,4.1,92,0,,,,0,ChIJlUAlBxk1iz4RiJ6OZrjUZb8,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJSxvgCwTL9D4RjZbKfaUxRDg,Al Zahiya Hypermarket LLC,GHW5+Q49,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5469112,56.557864,supermarket,0.0,0.0,,False,scraped,5.0,2,0,,,,0,ChIJSxvgCwTL9D4RjZbKfaUxRDg,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJxfvvUgDL9D4ROsqievpVbBA,Asrar Bani Saad,HGHR+M46,Dawanji,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.5791586,56.5402655,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJxfvvUgDL9D4ROsqievpVbBA,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJEVcXa8vL9D4RGCF8WWbSM6s,Al Rabea Hypermarket,"GHV6+P8W, Sultan Qaboos Road",Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.54468739999999,56.5607991,supermarket,0.0,0.0,,False,scraped,4.5,32,0,,,,0,ChIJEVcXa8vL9D4RGCF8WWbSM6s,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJhwDvw1zL9D4RbkoVvrP1-HE,Salaami Shop,سرار بني سعد شرق شارع عام,Israr Bani Saad,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.578847,56.5415821,supermarket,0.0,0.0,,False,scraped,4.1,92,0,,,,0,ChIJhwDvw1zL9D4RbkoVvrP1-HE,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJuZjn40XL9D4R5qu78xJhMYc,Grocery,HH26+R93,Liwa,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.552005,56.5609168,supermarket,0.0,0.0,,False,scraped,3.3,3,0,,,,0,ChIJuZjn40XL9D4R5qu78xJhMYc,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ963fdQBJiz4RqZO4Vtc6giI,Grocery,opposite masjid,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4331875,56.6116875,supermarket,0.0,0.0,,False,scraped,3.7,3,0,,,,0,ChIJ963fdQBJiz4RqZO4Vtc6giI,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJWTaxkN4ljD4REjf9zGGUjls,Grocery,FFQ5+GG7,ولاية الرستاق,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4887862,57.4587888,convenience_store,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJWTaxkN4ljD4REjf9zGGUjls,Active,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJmTm3YAAbgT4RI451QYgcw0o,Grocery,31,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",20.0009016,56.3388596,hypermarket,0.0,0.0,,False,scraped,3.0,1,0,,,,0,ChIJmTm3YAAbgT4RI451QYgcw0o,Active,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
osm_node_4906104860,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.1560449,55.6993192,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_10582603883,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",20.8787567,58.1945129,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_10582603884,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",21.0858339,58.2665751,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_10582623102,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",22.1865376,58.1460246,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_10607720239,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0680611,54.8996453,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_way_498936837,Grocery,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.1372807,55.6924272,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
ChIJDT9rc4TJ9D4RyH3HVo3w2Go,Al Jazeera International Shopping LLC - Numa,JG6G+J52,Sur al Balush,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.6115125,56.52539059999999,supermarket,0.0,0.0,,False,scraped,4.0,101,0,,,,0,ChIJDT9rc4TJ9D4RyH3HVo3w2Go,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJRzGl7D_J9D4R5T5qgzaZJdM,Grocery Shop_محل بقالة,Sur Al Mazari,ولاية شناص,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.639142,56.5118525,supermarket,0.0,0.0,,False,scraped,4.0,2,0,,,,0,ChIJRzGl7D_J9D4R5T5qgzaZJdM,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJNzhWQABJiz4RQY3kpQpTOd0,سوبر ماكس للتخفيضات ، Super max Discount center,CJ93+JR7,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4190485,56.6045374,supermarket,0.0,0.0,,False,scraped,4.1,62,0,,,,0,ChIJNzhWQABJiz4RQY3kpQpTOd0,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJx2wYGgBJiz4RU0YwadgEytQ,"Xiaoxiao Supermarket, China",CJV5+PGW,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4442292,56.6088108,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJx2wYGgBJiz4RU0YwadgEytQ,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJlcB4PQBJiz4R8CI7GOM-FwM,Speedwind express lifestyle supermarket,Service Road,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4463125,56.60906250000001,supermarket,0.0,0.0,,False,scraped,5.0,3,0,,,,0,ChIJlcB4PQBJiz4R8CI7GOM-FwM,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJp6_z5QpJiz4RFLne_94xpkg,Al Ewan Hypermarket,CJP5+36X,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4352342,56.6081239,supermarket,0.0,0.0,,False,scraped,3.9,696,0,,,,0,ChIJp6_z5QpJiz4RFLne_94xpkg,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJNxtHf3ZJiz4RG4jZ7rV_jRo,AL MAYASI FOOD STUFF,"CJR5+WJ2, Port Roundabout",Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4422697,56.6090171,supermarket,0.0,0.0,,False,scraped,4.1,12,0,,,,0,ChIJNxtHf3ZJiz4RG4jZ7rV_jRo,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ8eosnkZJiz4RyrfGU-S8xeM,LuLu Hypermarket - Falaj Al Qabail,Sohar,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4425652,56.6106052,supermarket,0.0,0.0,,False,scraped,4.2,486,0,,,,0,ChIJ8eosnkZJiz4RyrfGU-S8xeM,Active,"['department_store', 'furniture_store', 'home_goods_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJASwtAQBJiz4R9sUBBckaTRw,Arkan Falaj Grocery,Sohar,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4219155,56.609531,supermarket,0.0,0.0,,False,scraped,3.5,2,0,,,,0,ChIJASwtAQBJiz4R9sUBBckaTRw,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJyTuDogZJiz4R3_kNvjl6yG4,Al Farsan Shopping Center مركز الفرسان للتسوق,"CJF6+7JF, Service Road",Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4231768,56.6115484,supermarket,0.0,0.0,,False,scraped,3.8,294,0,,,,0,ChIJyTuDogZJiz4R3_kNvjl6yG4,Active,"['supermarket', 'shopping_mall', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJmd5DBlxJiz4RAo3YMmCafw8,MEAT POULTRY PRODUCTS,Majees road Opposite to post office,Sohar,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4390556,56.6145785,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJmd5DBlxJiz4RAo3YMmCafw8,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJY3IVrXtJiz4R57R0RrVAfpw,Cold Store • البرادات,Al khowairiya road Sohar,falaj al qabail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.439047,56.6147524,supermarket,0.0,0.0,,False,scraped,4.4,27,0,,,,0,ChIJY3IVrXtJiz4R57R0RrVAfpw,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJUZEExHlJiz4R9qgFRDfgV2Q,Al Falaj Hypermarket,Sohar,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.4199922,56.6184829,supermarket,0.0,0.0,,False,scraped,4.0,1900,0,,,,0,ChIJUZEExHlJiz4R9qgFRDfgV2Q,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
